Batch Name,Brad Raffensperger (I) (Rep),Bee Nguyen (Dem),Ted Metz (Lib)
ICC - Absentee by Mail 2 - 60,0,2,0
ICC - Absentee by Mail 2 - 56,1,6,0
ICC - Absentee by Mail 2 - 55,3,6,0
ICC - Absentee by Mail 2 - 51,3,2,1
ICC - Absentee by Mail 2 - 52,1,10,0
ICC - Absentee by Mail 2 - 53,0,4,0
ICC - Absentee by Mail 2 - 54,1,6,0
ICC - Absentee by Mail 1 - 47,18,18,1
ICC - Absentee by Mail 1 - 48,10,11,0
ICC - Absentee by Mail 1 - 49,4,14,0
ICC - Absentee by Mail 1 - 50,7,11,0
ICC - Absentee by Mail 1 - 46,2,7,0
ICC - Absentee by Mail 1 - 45,6,25,0
ICC - Absentee by Mail 1 - 44,5,30,0
ICC - Absentee by Mail 1 - 40,14,9,0
ICC - Absentee by Mail 1 - 41,11,22,0
ICC - Absentee by Mail 1 - 42,7,38,1
ICC - Absentee by Mail 1 - 43,14,24,1
ICC - Absentee by Mail 1 - 51,12,8,0
ICC - Absentee by Mail 1 - 52,9,15,0
ICC - Absentee by Mail 1 - 53,0,5,0
ICC - Absentee by Mail 1 - 61,7,8,0
ICC - Absentee by Mail 1 - 62,2,5,0
ICC - Absentee by Mail 1 - 63,2,1,0
ICC - Absentee by Mail 1 - 64,2,2,0
ICC - Absentee by Mail 1 - 60,1,2,0
ICC - Absentee by Mail 1 - 59,1,1,0
ICC - Absentee by Mail 1 - 58,1,5,0
ICC - Absentee by Mail 1 - 54,5,11,0
ICC - Absentee by Mail 1 - 55,3,7,0
ICC - Absentee by Mail 1 - 56,4,1,0
ICC - Absentee by Mail 1 - 57,1,8,0
ICC - Absentee by Mail 1 - 39,9,14,0
AV - ACC Tennis Center ICP 1 - 0,1121,1622,57
AV - Board of Elections ICP 2 - 0,378,1127,20
AV- UGA ICP 1 - 0,131,450,7
AV - ACC Library ICP 1 - 0,414,906,19
AV- Winterville Train Depot ICP 1 - 0,354,400,15
AV - ACC Library ICP 2 - 0,1025,1921,56
AV - ACC Cooperative Ext Office ICP 1 - 0,1095,787,49
AV - Board of Elections ICP 1 - 0,2214,6319,105
AV - Miriam Moore Comm Center ICP 1 - 0,90,497,11
AV- Lyndon House ICP 1 - 0,160,559,13
ICC - Absentee by Mail 1 - 65,3,27,0
ICC - Absentee by Mail 2 - 62,14,31,2
ICC - Absentee by Mail 1 - 66,15,42,1
ED - 4B  ICP 1 - 0,281,396,18
ICC - Absentee by Mail 1 - 67,12,41,1
ED - 5C  ICP 1 - 0,105,408,17
ED - 1D  ICP 1 - 0,317,351,27
ED - 7C  ICP 1 - 0,313,251,20
ED - 8C  ICP 1 - 0,297,452,31
ED - 1C  ICP 1 - 0,235,294,20
ED - 2A  ICP 2 - 0,73,165,6
ED - 6C  ICP 1 - 0,385,317,23
ED - 8A  ICP 1 - 0,206,323,21
ED - 3B  ICP 1 - 0,128,342,19
ED - 6D  ICP 1 - 0,143,266,27
ED - 2A  ICP 1 - 0,122,334,11
ED - 2B  ICP 1 - 0,66,226,10
ED - 2B  ICP 2 - 0,55,284,12
ED - 7A  ICP 1 - 0,303,317,25
ED - 5B  ICP 1 - 0,249,383,22
ICC - Election Day 2 - 7,1,5,0
ICC - Election Day 2 - 3,6,32,1
ICC - Election Day 2 - 1,6,44,2
ICC - Election Day 2 - 2,11,87,2
ICC - Absentee by Mail 1 - 68,2,1,0
ICC - Election Day 2 - 6,4,36,1
ICC - Election Day 2 - 5,12,70,0
ICC - Election Day 2 - 4,10,43,1
ED - 1B  ICP 1 - 0,224,336,22
ED - 5A  ICP 1 - 0,264,376,24
ED - 6B  ICP 1 - 0,305,368,36
ED - 6A  ICP 1 - 0,348,312,32
ED - 8B  ICP 1 - 0,182,268,15
ED - 4A  ICP 1 - 0,90,203,10
ED - 1A  ICP 1 - 0,289,303,26
Ed - 7B  ICP 1 - 0,242,255,10
ED - 5D  ICP 1 - 0,206,464,27
ICC - Provisional - 2,5,18,2
ICC - Absentee by Mail 2 - 63,8,18,0
