Batch Name,Brad Raffensperger (I) (Rep),Bee Nguyen (Dem),Ted Metz (Lib)
ED-Gentian-Reese ICP 1 - 0,527,268,35
ED-Columbus Tech ICP 1 - 0,291,191,28
ICC - Absentee By Mail 1 - 130,15,37,2
ED-Holsey-Buena Vista ICP 2 - 0,51,232,7
ED-Holsey-Buena Vista ICP 1 - 0,62,317,10
AV-City Services Ctr ICP 1 - 0,1919,3884,103
ED-Edgewood Baptist ICP 1 - 0,255,214,13
ICC - Absentee By Mail 1 - 131,10,25,1
ICC - Provisional - 1,4,16,0
ICC - Absentee By Mail 1 - 132,2,6,0
