Batch Name,Brad Raffensperger (I) (Rep),Bee Nguyen (Dem),Ted Metz (Lib)
ICC 3 - Absentee By Mail - 38,2,15,0
ICC 3 - Absentee By Mail - 39,3,21,0
ICC 3 - Absentee By Mail - 40,3,25,2
ICC 3 - Absentee By Mail - 41,1,1,0
ICC 1 - Absentee By Mail - 56,12,35,2
ICC 1 - Absentee By Mail - 57,5,24,0
ICC 1 - Absentee By Mail - 58,13,34,1
ICC 1 - Absentee By Mail - 59,9,38,3
ICC 1 - Absentee By Mail - 60,12,34,1
ICC 1 - Absentee By Mail - 61,13,35,1
ICC 1 - Absentee By Mail - 62,5,12,0
ICC 1 - Absentee By Mail - 63,2,13,0
ICC 1 - Absentee By Mail - 64,3,15,0
ICC 1 - Absentee By Mail - 65,3,16,0
ICC 1 - Absentee By Mail - 66,3,14,0
ICC 1 - Absentee By Mail - 67,6,11,0
ICC 1 - Absentee By Mail - 68,2,21,0
ICC 1 - Absentee By Mail - 69,4,4,0
ICC 1 - Absentee By Mail - 70,2,4,0
ICC 1 - Absentee By Mail - 71,7,35,3
ICC 1 - Absentee By Mail - 72,4,42,2
ICC 1 - Absentee By Mail - 73,7,42,0
ICC 1 - Absentee By Mail - 74,6,42,2
ICC 1 - Absentee By Mail - 75,1,10,0
ICC 1 - Absentee By Mail - 76,8,40,1
ICC 1 - Absentee By Mail - 77,12,35,1
ICC 1 - Absentee By Mail - 78,12,34,1
ICC 1 - Absentee By Mail - 79,12,35,0
ICC 1 - Absentee By Mail - 80,2,20,0
ICC 1 - Absentee By Mail - 81,7,40,0
ICC 1 - Absentee By Mail - 82,7,39,1
ICC 1 - Absentee By Mail - 83,1,7,0
ICC 1 - Absentee By Mail - 84,0,14,0
ICC 1 - Absentee By Mail - 85,3,12,0
ICC 1 - Absentee By Mail - 86,1,11,0
ICC 1 - Absentee By Mail - 87,1,12,0
ICC 1 - Absentee By Mail - 88,1,6,0
ICC 1 - Absentee By Mail - 89,1,6,0
AV-Flint River Community Ctr 2 - 0,90,1138,13
ED-Oak 4 ICP 1 - 0,36,317,7
ED-Riverdale 11 ICP 1 - 0,38,192,4
ED-Lovejoy 2 ICP 1 - 0,60,309,15
ED-Riverdale 12 ICP 1 - 0,47,352,11
ED-Riverdale 8 ICP 1 - 0,44,307,11
ED-Jonesboro 4 ICP 1 - 0,52,207,11
ED-Jonesboro 2 ICP 1 - 0,15,190,5
ED-Lovejoy 1 ICP 1 - 0,87,463,19
ED-Jonesboro 21 ICP 1 - 0,55,280,8
ED-Lovejoy 7 ICP 1 - 0,63,315,5
AV-Gray Rec Center ICP - 0,342,4496,52
AV-Lake Spivey Rec Center ICP 2 - 0,372,1019,17
AV-Elections Main Office ICP - 0,715,4387,53
AV-Rhodenizer Rec Center ICP 2 - 0,473,3931,51
AV-Elections Main Office ICP 2 - 0,201,757,11
AV-Sonna Singleton Gregory Sen Ctr 2 - 0,36,284,4
AV-Lee HQ Library ICP 2 - 0,359,2380,36
AV-Gray Rec Center ICP 2 - 0,358,4502,60
AV-Rhodenizer Rec Center ICP - 0,409,3768,40
AV-So Clayton Rec Center ICP - 0,603,3789,57
AV-Lake Spivey Rec Center ICP - 0,477,1054,26
AV-Elections Main Office ICP 3 - 0,582,3548,57
AV-Morrow Muni Complex ICP 2 - 0,617,2322,42
AV-Forest Park Senior Center ICP - 0,198,773,14
AV-Forest Park Senior Center ICP 2 - 0,106,674,17
AV-Morrow Muni Complex ICP - 0,576,2088,48
AV-Lee HQ Library ICP - 0,342,2428,34
AV-So Clayton Rec Center ICP 2 - 0,621,3788,54
ED-Jonesboro 10 ICP 1 - 0,57,300,16
ED-Jonesboro 16 ICP 1 - 0,47,288,11
ED-Jonesboro 12 ICP 1 - 0,41,301,7
ED-Jonesboro 13 ICP 1 - 0,96,263,8
ED-Lovejoy 5 ICP 1 - 0,47,337,6
ED-Riverdale 10 ICP 1 - 0,20,263,8
ED-Jonesboro 9 ICP 1 - 0,42,127,5
ED-Jonesboro 5 ICP 1 - 0,100,216,13
ED-Lake City ICP 1 - 0,69,262,6
ED-Jonesboro 14 ICP 1 - 0,150,336,16
ED-Lovejoy 6 ICP 1 - 0,39,358,11
ED-Morrow 4 ICP 1 - 0,69,218,2
ED-Morrow 10 ICP 1 - 0,52,144,8
ED-Oak 5 ICP 1 - 0,15,159,0
ED-Morrow 6 ICP 1 - 0,88,273,10
ED-Morrow 8 ICP 1 - 0,57,311,10
ED-Jonesboro 20 ICP 1 - 0,29,212,5
ED-Morrow 5 ICP 1 - 0,54,312,10
ED-Forest Park 4 ICP 1 - 0,82,156,5
ED-Jonesboro 6 ICP 1 - 0,165,126,8
ED-Riverdale 6 ICP 1 - 0,55,330,11
ED-Oak 1 ICP 1 - 0,25,284,10
ED-Morrow 3 ICP 1 - 0,75,230,10
ED-Ellenwood 1 ICP 1 - 0,30,269,10
ED-Riverdale 5 ICP 1 - 0,50,282,12
ED-Oak 3 ICP 1 - 0,21,295,9
ED-Jonesboro 11 ICP 1 - 0,83,193,12
ED-Forest Park 5 ICP 1 - 0,84,346,10
ED-Riverdale 9 ICP 1 - 0,56,294,3
ED-Jonesboro 1 ICP 1 - 0,44,304,7
ED-Panhandle 1 ICP 1 - 0,49,354,8
ED-Jonesboro 19 ICP 1 - 0,51,270,5
ED-Jonesboro 8 ICP 1 - 0,52,429,13
ED-Lovejoy 3 ICP 1 - 0,28,181,9
ED-Panhandle 2 ICP 1 - 0,145,416,15
ED-Lovejoy 8 ICP 1 - 0,25,117,4
ED-Jonesboro 18 ICP 1 - 0,62,322,14
ED-Morrow 7 ICP 1 - 0,55,251,7
ED-Riverdale 3 ICP 1 - 0,28,391,11
ED-Morrow 2 ICP 1 - 0,68,158,5
ED-Oak 6 ICP 1 - 0,14,112,1
ED-Jonesboro 15 ICP 1 - 0,33,217,2
ED-Jonesboro 17 ICP 1 - 0,36,299,14
ED-Ellenwood 2 ICP 1 - 0,54,315,5
ED-Riverdale 4 ICP 1 - 0,49,405,9
ED-Forest Park 1 ICP 1 - 0,66,272,13
ED-Morrow 11 ICP 1 - 0,50,202,6
ED-Jonesboro 22 ICP 1 - 0,37,135,8
ED-Morrow 1 ICP 1 - 0,66,387,15
ED-Riverdale 2 ICP 1 - 0,42,344,10
ED-Morrow 9 ICP 1 - 0,27,136,6
ED-Forest Park 6 ICP 1 - 0,56,115,3
ED-Jonesboro 7 ICP 1 - 0,72,311,16
ED-Forest Park 2 ICP 1 - 0,62,304,6
ED-Riverdale 1 ICP 1 - 0,41,209,7
ED-Lovejoy 4 ICP 1 - 0,45,197,5
ED-Riverdale 7 ICP 1 - 0,62,276,7
ED-Jonesboro 3 ICP 1 - 0,58,93,9
ED-Forest Park 3 ICP 1 - 0,68,222,10
ED-Oak 2 ICP 1 - 0,26,225,4
ICC 1 - Absentee By Mail - 90,3,17,1
ICC - Provisional - 1,0,4,1
ICC - Provisional - 2,2,12,1
ICC - Provisional - 3,10,25,0
ICC - Provisional - 4,3,18,2
ICC 2 - Absentee By Mail - 84,1,3,0
ICC - Provisional - 5,0,8,1
