Container,Batch Name,Number of Ballots
Advance Voting,ICC-Advance Voting - 65,25
Advance Voting,ICC-Advance Voting - 66,25
Advance Voting,ICC-Advance Voting - 67,25
Advance Voting,ICC-Advance Voting - 68,25
Advance Voting,ICC-Advance Voting - 69,25
Advance Voting,ICC-Advance Voting - 70,25
Advance Voting,ICC-Advance Voting - 71,25
Advance Voting,ICC-Advance Voting - 72,25
Advance Voting,ICC-Advance Voting - 73,25
Advance Voting,ICC-Advance Voting - 74,25
Advance Voting,ICC-Advance Voting - 75,25
Advance Voting,ICC-Advance Voting - 76,25
Advance Voting,ICC-Advance Voting - 77,25
Advance Voting,ICC-Advance Voting - 78,11
Absentee by Mail,ICC-Absentee by Mail - 1,25
Absentee by Mail,ICC-Absentee by Mail - 2,25
Absentee by Mail,ICC-Absentee by Mail - 3,25
Absentee by Mail,ICC-Absentee by Mail - 4,25
Absentee by Mail,ICC-Absentee by Mail - 5,24
Absentee by Mail,ICC-Absentee by Mail - 6,25
Absentee by Mail,ICC-Absentee by Mail - 7,19
Absentee by Mail,ICC-Absentee by Mail - 8,16
Absentee by Mail,ICC-Absentee by Mail - 9,15
Absentee by Mail,ICC-Absentee by Mail - 10,25
Absentee by Mail,ICC-Absentee by Mail - 11,25
Absentee by Mail,ICC-Absentee by Mail - 12,25
Absentee by Mail,ICC-Absentee by Mail - 13,25
Absentee by Mail,ICC-Absentee by Mail - 14,25
Absentee by Mail,ICC-Absentee by Mail - 15,25
Absentee by Mail,ICC-Absentee by Mail - 16,25
Absentee by Mail,ICC-Absentee by Mail - 17,25
Absentee by Mail,ICC-Absentee by Mail - 18,25
Absentee by Mail,ICC-Absentee by Mail - 19,25
Absentee by Mail,ICC-Absentee by Mail - 20,25
Absentee by Mail,ICC-Absentee by Mail - 21,25
Absentee by Mail,ICC-Absentee by Mail - 22,25
Absentee by Mail,ICC-Absentee by Mail - 23,20
Absentee by Mail,ICC-Absentee by Mail - 24,3
Absentee by Mail,ICC-Absentee by Mail - 25,9
Absentee by Mail,ICC-Absentee by Mail - 26,25
Absentee by Mail,ICC-Absentee by Mail - 27,25
Absentee by Mail,ICC-Absentee by Mail - 28,6
Absentee by Mail,ICC-Absentee by Mail - 29,6
Advance Voting,AV-Elections Office ICP 1 - 0,1014
Advance Voting,AV-Elections Office ICP 2 - 0,2967
Election Day,ED-Greensboro ICP 1 - 0,366
Election Day,ED-Greensboro ICP 2 - 0,349
Election Day,"ED-Siloam, White Plains ICP 1 - 0",389
Election Day,ED-Union Point ICP 1 - 0,506
Election Day,ED-Old Salem ICP 1 - 0,771
Election Day,ED-Old Salem ICP 2 - 0,775
Absentee by Mail,ICC-Absentee by Mail - 30,2
Absentee by Mail,ICC-Absentee by Mail - 31,2
