Batch Name,Herschel Junior Walker (Rep),Raphael Warnock (I) (Dem)
ED-Riverdale 12 ICP 1 - 0,47,441
ED-Morrow 6 ICP 1 - 0,82,389
ED-Oak 5 ICP 1 - 0,9,186
ED-Lake City ICP 1 - 0,46,339
ED-Riverdale 7 ICP 1 - 0,51,342
ED-Jonesboro 9 ICP 1 - 0,42,174
ED-Panhandle 2 ICP 1 - 0,163,677
ED-Jonesboro 4 ICP 1 - 0,60,296
ED-Morrow 5 ICP 1 - 0,43,422
ED-Morrow 1 ICP 1 - 0,48,501
ED-Jonesboro 7 ICP 1 - 0,88,409
ED-Jonesboro 14 ICP 1 - 0,246,564
ED-Jonesboro 3 ICP 1 - 0,91,153
ED-Riverdale 1 ICP 1 - 0,33,317
ED-Lovejoy 8 ICP 1 - 0,11,179
ED-Jonesboro 11 ICP 1 - 0,107,305
ED-Jonesboro 21 ICP 1 - 0,40,463
ED-Jonesboro 13 ICP 1 - 0,96,446
ED-Jonesboro 17 ICP 1 - 0,35,511
ED-Morrow 3 ICP 1 - 0,79,290
ED-Morrow 10 ICP 1 - 0,55,280
ED-Panhandle 1 ICP 1 - 0,61,533
ED-Oak 3 ICP 1 - 0,11,371
ED-Riverdale 5 ICP 1 - 0,39,428
ED-Riverdale 11 ICP 1 - 0,29,297
ED-Oak 1 ICP 1 - 0,8,356
ED-Riverdale 10 ICP 1 - 0,11,322
ED-Morrow 2 ICP 1 - 0,120,215
ED-Lovejoy 3 ICP 1 - 0,36,285
ED-Forest Park 1 ICP 1 - 0,67,316
ED-Forest Park 4 ICP 1 - 0,102,156
ED-Jonesboro 5 ICP 1 - 0,111,322
ED-Jonesboro 12 ICP 1 - 0,36,429
ED-Jonesboro 6 ICP 1 - 0,277,279
ED-Riverdale 4 ICP 1 - 0,51,508
ED-Riverdale 9 ICP 1 - 0,54,386
ED-Morrow 7 ICP 1 - 0,66,280
ED-Ellenwood 1 ICP 1 - 0,25,389
ED-Oak 2 ICP 1 - 0,15,276
ED-Oak 4 ICP 1 - 0,18,453
ED-Lovejoy 7 ICP 1 - 0,66,481
ED-Riverdale 3 ICP 1 - 0,31,546
ED-Ellenwood 2 ICP 1 - 0,37,512
ED-Oak 6 ICP 1 - 0,7,175
ED-Lovejoy 6 ICP 1 - 0,40,544
ED-Morrow 4 ICP 1 - 0,61,291
ED-Riverdale 8 ICP 1 - 0,44,468
ED-Lovejoy 4 ICP 1 - 0,39,356
ED-Riverdale 6 ICP 1 - 0,55,428
ED-Jonesboro 22 ICP 1 - 0,34,209
ED-Jonesboro 18 ICP 1 - 0,73,479
ED-Lovejoy 2 ICP 1 - 0,54,407
ED-Jonesboro 15 ICP 1 - 0,35,312
ED-Riverdale 2 ICP 1 - 0,29,483
ED-Forest Park 5 ICP 1 - 0,79,417
ED-Forest Park 2 ICP 1 - 0,52,357
ED-Jonesboro 1 ICP 1 - 0,33,491
ED-Jonesboro 20 ICP 1 - 0,20,363
ED-Lovejoy 5 ICP 1 - 0,42,456
ICC 1 - Absentee By Mail - 143,1,8
ICC 1 - Absentee By Mail - 144,1,1
ICC - Provisional - 1,2,7
ICC - Provisional - 2,1,9
ICC - Provisional - 3,1,9
ICC - Provisional - 4,1,9
ICC - Provisional - 5,0,9
ICC - Provisional - 6,1,1
