Batch Name,Brad Raffensperger (I) (Rep),Bee Nguyen (Dem),Ted Metz (Lib)
ICC - Absentee By Mail 1 - 64,19,26,0
ICC - Absentee By Mail 1 - 65,25,22,3
ICC - Absentee By Mail 1 - 66,28,22,0
ICC - Absentee By Mail 1 - 67,17,27,4
ICC - Absentee By Mail 1 - 68,31,18,1
ICC - Absentee By Mail 1 - 69,19,31,0
ICC - Absentee By Mail 1 - 70,24,23,0
ICC - Absentee By Mail 1 - 71,8,29,3
ICC - Absentee By Mail 1 - 72,15,33,0
ICC - Absentee By Mail 1 - 73,15,32,1
ICC - Absentee By Mail 1 - 74,19,27,3
ICC - Absentee By Mail 1 - 75,23,27,1
ICC - Absentee By Mail 1 - 76,21,28,1
ICC - Absentee By Mail 1 - 77,22,5,0
ICC - Absentee By Mail 1 - 78,21,25,2
ICC - Absentee By Mail 1 - 79,27,25,0
ICC - Absentee By Mail 1 - 80,8,31,0
ICC - Absentee By Mail 1 - 81,5,10,1
ICC - Absentee By Mail 1 - 82,2,3,0
AV-Burnt Hickory Park ICP 1 - 0,1333,359,61
AV-Burnt Hickory Park ICP 2 - 0,1155,321,41
AV-D Wright Innovation Ctr ICP 1 - 0,2509,1322,114
ICC - Absentee By Mail 1 - 83,5,8,0
AV-D Wright Innovation Ctr ICP 2 - 0,2416,1469,114
AV-Watson Govt Cmplx ICP 1 - 0,5214,3167,294
AV-Watson Govt Cmplx ICP 2 - 0,5337,3086,263
AV-Watson Govt Cmplx ICP 4 - 0,4482,1808,209
AV-Watson Govt Cmplx ICP 3 - 0,2924,1667,154
ED-Burnt Hickory Park ICP 2 - 0,592,101,40
ED-Burnt Hickory Park ICP 1 - 0,592,110,31
ED-Crossroads Library ICP 1 - 0,340,86,20
ED-Crossroads Library ICP 2 - 0,367,111,17
ED-Paulding Sr Center ICP 2 - 0,495,222,39
ED-Paulding Sr Center ICP 1 - 0,372,157,15
ED-Legacy Bapt Church ICP 1 - 0,206,151,11
ED-Legacy Bapt Church ICP 2 - 0,215,137,16
ED-Russom Elem School ICP 1 - 0,974,316,55
ED-Russom Elem School ICP 2 - 0,844,304,53
ED-Watson Govt Cmplx ICP 3 - 0,168,114,18
ED-Watson Govt Cmplx ICP 2 - 0,349,309,36
ED-Watson Govt Cmplx ICP 1 - 0,246,155,19
ED-East Paulding Middle Sch ICP 2 - 0,844,286,52
ED-East Paulding Middle Sch ICP 1 - 0,871,296,40
ED-D Wright Innovation Ctr ICP 2 - 0,335,181,21
ED-D Wright Innovation Ctr ICP 1 - 0,308,164,24
ED-Nebo Elem School ICP 1 - 0,724,224,47
ED-Nebo Elem School ICP 2 - 0,690,194,48
ED-Poplar Sprgs Bapt Church ICP 1 - 0,149,214,12
ED-Poplar Sprgs Bapt Church ICP 2 - 0,208,155,20
ED-White Oak Park ICP 1 - 0,451,206,34
ED-White Oak Park ICP 2 - 0,238,137,23
ED-Events Place ICP 1 - 0,179,237,15
ED-Events Place ICP 2 - 0,149,208,17
ED-Mulberry Rock Park ICP 1 - 0,521,93,26
ED-Mulberry Rock Park ICP 2 - 0,664,119,35
ED-Paulding Co Airport ICP 1 - 0,377,90,15
ED-Paulding Co Airport ICP 2 - 0,433,90,29
ED-Dobbins Middle School ICP 1 - 0,335,287,35
ED-Dobbins Middle School ICP 2 - 0,278,277,15
ED-Beulahland Bapt Church ICP 2 - 0,132,19,4
ED-Beulahland Bapt Church ICP 1 - 0,379,55,17
ED-Shelton Elem School ICP 2 - 0,429,199,28
ED-Shelton Elem School ICP 1 - 0,469,168,30
ED-Taylor Farm Park ICP 2 - 0,158,92,13
ED-Taylor Farm Park ICP 1 - 0,105,77,8
ICC - Absentee By Mail 1 - 84,13,25,1
ICC - Provisional - 1,23,21,4
ICC - Provisional - 2,1,2,0
